Unique_Tag,Tree,Distance,Transect,Tag,Species_23,X,Y,ST_21,HT_21,Notes_21,Sumbission.Id_2021,ST_22,HT_22,Notes_2022,Quad_Notes_2022,Submission.Id_2023,Status_2022,Height_2022,Notes_22,ST_23,HT_23,Notes_2023
072007_120_6.20,72007,6,120,20,TSUCAN,25,46,A,29,NA,c7ba914e-4930-4ed5-b583-28f0a0cbf7c5,A,26,Hwa,bb3f16ca-e547-4288-934c-f90d5601984b,38ab4feb-72c9-456b-b20a-360ab0e4134f,A,26,Hwa,A,27,NA
061110_120_2.90,61110,2,120,90,BETSP,18,58,A,20,NA,1b81443d-2004-42a5-ab04-a20c4ed57414,A,26,NA,0c854d8f-5e65-4923-a9d4-4dac58b33f55,5119efaa-3555-4645-82f5-60b5cb35703d,A,26,NA,A,28,NA
040979_0_6.97,40979,6,0,97,BETSP,15,78,A,36,NA,2fe09ffa-58d3-4a4c-b58e-c6181f8eba8f,A,26,Broken,4cb250f6-0aff-4668-ab99-36e15912ab20,5f7f8eca-73ca-41c1-9a62-1b931231f302,A,26,Broken,A,30,NA
091455_240_6.81,91455,6,240,81,PINSTR,15,22,A,25,White scale,ad833ee8-1b30-4c81-b985-8d62c988badc,A,26,PINSTR,5bbc97ce-3d42-4d7c-a22f-d1487e7b51b6,6e7a61aa-c953-4a4f-a361-f01d81ec9c02,A,26,PINSTR,A,27.5,NA
260982_0_2.67,260982,2,0,67,TSUCAN,10,39,A,25,NA,01f89dd4-b6c2-4935-9142-e5ca6eb50b90,A,26,NA,c0274245-331b-4003-bf7a-5501e51cf111,632e70ae-9d21-4a32-85be-d671e1e2f8e1,A,26,NA,A,24,NA
070864_120_2.10,70864,2,120,10,PINSTR,5,21,A,20,PINSTR,a0d73a5a-e976-4be3-b77e-8aa7df43db47,A,26,NA,31d53d2d-0a34-4881-a449-2541f03fc843,442466b7-44bb-41cb-865e-452e7d4222c7,A,26,NA,A,29,PINSTR
070864_240_2.22,70864,2,240,22,ACERUB,50,5,A,26,NA,74e0837e-16e5-4390-b92e-b7053693effe,A,26.5,NA,96b5e863-990e-435f-8d12-d85540f7cec2,c6c58a6a-b7ed-4e5e-ae8f-3318fb3c8a4e,A,26.5,NA,A,29,NA
260982_0_2.43,260982,2,0,43,ACERUB,20,93,A,24,NA,01f89dd4-b6c2-4935-9142-e5ca6eb50b90,A,26.5,NA,c0274245-331b-4003-bf7a-5501e51cf111,632e70ae-9d21-4a32-85be-d671e1e2f8e1,A,26.5,NA,A,28,NA
040979_120_2.63,40979,2,120,63,BETSP,78,37,A,23,NA,f6f5dbb7-17fb-47a0-abe5-2c6923766fe7,A,27,NA,f37f6c3f-6696-446e-861d-b5ee7f13f115,da694891-3c7c-4217-bd07-dd91ca2b6f33,A,27,NA,A,32,NA
061110_120_6.65,61110,6,120,65,NYSSYL,59,25,A,27,Nyssa,0992e00d-fdba-46df-bb9b-fe1822c5936f,A,27,NA,a463638e-5ee6-48c1-95b9-78d17feb2e12,1104023f-5540-43b2-8915-f4d3e60d63be,A,27,NA,A,27,NA
070864_240_6.180,70864,6,240,180,ACERUB,39,94,A,26,NA,333675e0-b5ee-47bd-8194-4efb784bfb31,A,27,NA,d8af8a78-0c61-41f0-8d3c-38d0c69351eb,b3b2b9f6-8a12-40bd-84f3-4f4a90ea86d8,A,27,NA,A,26,NA
070864_120_6.82,70864,6,120,82,ACERUB,25,93,A,16,NA,64f2675b-a351-43ab-a632-f73131f102a7,A,27,NA,4d5c2faf-0475-48f7-ae4a-5ad8607408ff,33e75a3a-7c4a-4658-a01d-4580936dea8a,A,27,NA,A,36,NA
290171_0_6.41,290171,6,0,41,PINSTR,20,22,A,26,pinstro,67559495-e6e4-4563-adef-f65366859667,A,27,NA,00136caa-c287-4886-b682-9db5e645ab73,44f3d003-973d-47b1-9d29-32c15a2499e4,A,27,NA,A,29,NA
040979_120_2.93,40979,2,120,93,BETSP,95,96,A,15,NA,f6f5dbb7-17fb-47a0-abe5-2c6923766fe7,A,27.5,NA,f37f6c3f-6696-446e-861d-b5ee7f13f115,da694891-3c7c-4217-bd07-dd91ca2b6f33,A,27.5,NA,A,21,Seems like it was 17.5 before
291578_240_2.95,291578,2,240,95,QUERUB,65,58,A,25,NA,5adea748-9b39-44be-a75c-58922a327493,A,27.5,NA,95d86f85-a6bc-4c50-ba0b-cce5d1179742,547ffdee-9c45-4323-804d-bcf462231d79,A,27.5,NA,A,27,Broken
061285_240_2.7,61285,2,240,7,NYSSYL,11,18,A,37,"Nyssa 


Crushed by debris",f8264150-b55b-4842-bd50-9c0557cdb71f,A,27.5,Broken,bdd3f901-c3b7-4b1a-af9b-03e5b73ffc90,514fdbb6-52ef-4301-9555-381912bf26db,A,27.5,Broken,A,28.5,NYSSYL
061110_120_2.32,61110,2,120,32,BETSP,83,82,A,23,NA,1b81443d-2004-42a5-ab04-a20c4ed57414,A,28,NA,0c854d8f-5e65-4923-a9d4-4dac58b33f55,5119efaa-3555-4645-82f5-60b5cb35703d,A,28,NA,A,29,Pulled remove stem
070864_240_6.63,70864,6,240,63,QUERUB,82,82,A,23,NA,333675e0-b5ee-47bd-8194-4efb784bfb31,A,28,NA,d8af8a78-0c61-41f0-8d3c-38d0c69351eb,47f3d79c-a8eb-4e68-b970-befc813e5f13,A,28,NA,A,27.5,Broken
351355_0_6.50,351355,6,0,50,QUERUB,58,15,A,26,NA,e3c4a9e4-8ad8-4279-91f0-026e62c5a3e6,A,28,NA,a8c75e8c-e725-4f1b-b977-8ad2d6012801,628d745c-ce6b-48dd-99d5-843b9d251633,A,28,NA,A,30.5,NA
061110_240_2.30,61110,2,240,30,BETSP,50,49,A,17,NA,fb4d158a-ea6c-4ad3-aa62-b2d12a677e30,A,28,NA,a8c3ae8c-67c0-4255-884a-fea22c8822c2,4b289252-1a55-4a18-ae9c-ec34f4c8b81a,A,28,NA,A,32,NA
201215_240_6.103,201215,6,240,103,VIBLAT,40,92,P,NA,NA,NA,A,28,Hamvir,5baea3e9-0c42-4ece-bb4f-0c484b342c50,060016ff-393f-418c-99c0-44f6328a5f8f,A,28,Hamvir,A,NA,"VIBLAT —not HAMVIR, Caitlyn. Removed"
070864_0_2.17,70864,2,0,17,BETSP,5,24,A,4,NA,30d47b4b-90ce-4245-9d77-44e10af99af5,A,28,NA,a6a64eb8-eb27-436a-ac5c-4d2465f81d28,5fc8fcff-ebb3-45b1-a3bb-ea71671f9543,A,28,NA,A,41,NA
260982_0_6.76,260982,6,0,76,ACERUB,82,5,A,31,NA,43638bd1-1b15-4e6b-8f62-a6b58c85dec2,A,28.5,NA,25f10cd7-d1cf-433b-bc22-9947fa498c2e,3452335e-4f33-425c-b48c-1a5aab91fc2c,A,28.5,NA,D,NA,NA
040979_120_6.80,40979,6,120,80,BETSP,33,12,A,28,NA,5112d9de-3c7b-467e-a1bf-cd8ded8c7170,A,28.5,NA,21dd2782-d0ef-4832-a29d-c22fb448da45,452b5fd3-2436-407d-8d0e-b95a22a586c8,A,28.5,NA,A,41,NA
020782_0_2.78,20782,2,0,78,BETSP,97,49,A,10,NA,7943a28d-e071-453d-96a9-dab9e43e5922,A,29,NA,e77cfa46-a4b1-4660-9f18-d49d59510f14,3ea84760-a391-4dcc-a3e7-e1dc9086e0a7,A,29,NA,A,32,NA
260982_0_2.50,260982,2,0,50,ACERUB,90,80,A,27,NA,01f89dd4-b6c2-4935-9142-e5ca6eb50b90,A,29,NA,c0274245-331b-4003-bf7a-5501e51cf111,632e70ae-9d21-4a32-85be-d671e1e2f8e1,A,29,NA,A,30,NA
260982_0_6.52,260982,6,0,52,ACERUB,75,35,A,30,NA,43638bd1-1b15-4e6b-8f62-a6b58c85dec2,A,29,NA,25f10cd7-d1cf-433b-bc22-9947fa498c2e,3452335e-4f33-425c-b48c-1a5aab91fc2c,A,29,NA,A,32,NA
260982_240_6.26,260982,6,240,26,ACERUB,65,15,A,24,NA,0645e696-12e6-434b-9ded-9674420cd1ef,A,29,NA,4a7d3750-b8df-4e02-b305-cd22a7325df9,57642057-80fb-4708-ae3c-7534308b03ed,A,29,NA,A,18.5,Broken
091455_0_2.201,91455,2,0,201,BETSP,45,92,P,NA,NA,NA,A,29,"BET SP, miss ‘21",21e31bc1-6312-4af8-9147-d6b0d2d3d9b6,35d29645-c508-4a48-943a-666770853aec,A,29,"BET SP, miss ‘21",A,36.5,NA
051094_0_2.93,51094,2,0,93,BETSP,45,33,A,11,NA,13523dcd-1bc9-456b-bebe-3baf6acfd919,A,29,NA,4fe1c4c3-da4f-437a-9e7d-e2443254922f,903cb34f-3a4a-4b35-83bf-533c36bbd1c5,A,29,NA,A,34,NA
340694_120_6.69,340694,6,120,69,QUERUB,45,61,A,22,NA,db442f4f-9564-4216-9eb1-f3b550c51c78,A,29,NA,f4d881a5-91ca-4744-b254-d66a7c0f0267,1dc6dce4-2e21-480a-af22-533a4f642971,A,29,NA,A,31,NA
260982_0_6.60,260982,6,0,60,ACERUB,85,91,A,29,NA,43638bd1-1b15-4e6b-8f62-a6b58c85dec2,A,29.5,NA,25f10cd7-d1cf-433b-bc22-9947fa498c2e,3452335e-4f33-425c-b48c-1a5aab91fc2c,A,29.5,NA,A,31.5,NA
070864_240_6.4,70864,6,240,4,ACERUB,75,90,A,15,NA,333675e0-b5ee-47bd-8194-4efb784bfb31,A,29.5,NA,d8af8a78-0c61-41f0-8d3c-38d0c69351eb,47f3d79c-a8eb-4e68-b970-befc813e5f13,A,29.5,NA,A,35,NA
080956_0_2.61,80956,2,0,61,BETSP,56,95,A,18,NA,7cebe85e-a02a-454f-a021-c54064ef1452,A,29.5,NA,663f40c5-c647-45cc-9331-0e5b1523acc6,3db44468-af20-440c-b690-6cf9ab529085,A,29.5,NA,A,38,NA
340694_120_6.3,340694,6,120,3,QUERUB,39,79,A,25,NA,db442f4f-9564-4216-9eb1-f3b550c51c78,A,29.5,NA,f4d881a5-91ca-4744-b254-d66a7c0f0267,1dc6dce4-2e21-480a-af22-533a4f642971,A,29.5,NA,A,32,NA
040979_240_2.84,40979,2,240,84,BETSP,33,47,A,22,NA,d1921711-2d45-420b-a8f6-fdd6156fef81,A,29.5,"X 40, y = 45, bet sp",0b678182-8d47-412a-896b-bab7f1839fc5,a4c0e62d-62e4-4156-a7af-a23dab5d7827,A,29.5,"X 40, y = 45, bet sp",A,33,NA
072007_120_6.5,72007,6,120,5,TSUCAN,70,40,A,27,NA,c7ba914e-4930-4ed5-b583-28f0a0cbf7c5,A,30,"Other 5, x = 3-, y = 40",bb3f16ca-e547-4288-934c-f90d5601984b,38ab4feb-72c9-456b-b20a-360ab0e4134f,A,30,NA,A,33,NA
051094_120_2.71,51094,2,120,71,ACERUB,67,6,A,22,NA,c4704278-4e80-4177-94c4-d3b78f658e80,A,30,NA,5261074a-cd12-4a78-9728-da40a1a01dec,70dae04c-f7bc-4b76-9879-4fc0ff937844,A,30,NA,A,30,NA
061110_120_2.40,61110,2,120,40,BETSP,47,88,A,38,NA,1b81443d-2004-42a5-ab04-a20c4ed57414,A,30,Last ht = 28,0c854d8f-5e65-4923-a9d4-4dac58b33f55,5119efaa-3555-4645-82f5-60b5cb35703d,A,30,Last ht = 28,A,32,NA
031421_120_2.52,31421,2,120,52,BETSP,39,98,A,13,NA,e41dd682-84bc-4b4b-a9e2-e442afef21df,A,30,NA,edf16e04-b148-40a5-a66a-bb7ff75a6146,77aa4e4f-1091-436e-96fd-af1e7bae55fc,A,30,NA,A,43,NA
061110_240_2.82,61110,2,240,82,TSUCAN,33,31,A,22,NA,fb4d158a-ea6c-4ad3-aa62-b2d12a677e30,A,30,NA,a8c3ae8c-67c0-4255-884a-fea22c8822c2,4b289252-1a55-4a18-ae9c-ec34f4c8b81a,A,30,NA,D,NA,NA
260982_120_6.30,260982,6,120,30,TSUCAN,15,52,A,30,NA,d6e6ba9f-17c8-4869-b6c0-63750a03b289,A,30,NA,5c688713-9b38-441e-8783-731443a707f4,0ecea5e8-3d2d-4063-84c4-f490129f8606,A,30,NA,A,30,NA
061285_120_6.89,61285,6,120,89,TSUCAN,10,55,A,107,NA,4d16073f-d54a-4c08-b00c-7058b8d63dde,A,30,Previous ht = 27,1591e9f9-2df0-44e3-87dd-6d7e5952100a,d906435c-0765-47db-9f91-c058af5293ca,A,30,Previous ht = 27,A,31,NA
171421_240_6.64,171421,6,240,64,QUERUB,85,15,A,14,NA,84a05bb3-7263-4ae4-b042-dab5fde9f87c,A,30.5,NA,e0ad4f49-2ced-4641-a84b-4ed8d494be43,18e08c2e-e992-4d33-89b2-d117cb7eff62,A,30.5,NA,A,15.5,NA
061110_120_2.54,61110,2,120,54,BETSP,96,77,A,27,NA,1b81443d-2004-42a5-ab04-a20c4ed57414,A,31,NA,0c854d8f-5e65-4923-a9d4-4dac58b33f55,5119efaa-3555-4645-82f5-60b5cb35703d,A,31,NA,A,37,NA
061110_120_2.102,61110,2,120,102,BETSP,72,86,P,NA,NA,NA,A,31,"BETSP,miss ‘21",0c854d8f-5e65-4923-a9d4-4dac58b33f55,5119efaa-3555-4645-82f5-60b5cb35703d,A,31,"BETSP,miss ‘21",A,37,NA
061110_120_2.23,61110,2,120,23,BETSP,67,38,A,26,NA,1b81443d-2004-42a5-ab04-a20c4ed57414,A,31,NA,0c854d8f-5e65-4923-a9d4-4dac58b33f55,5119efaa-3555-4645-82f5-60b5cb35703d,A,31,NA,A,31,NA
072007_120_6.94,72007,6,120,94,TSUCAN,50,15,A,27,NA,c7ba914e-4930-4ed5-b583-28f0a0cbf7c5,A,31,HWA,bb3f16ca-e547-4288-934c-f90d5601984b,38ab4feb-72c9-456b-b20a-360ab0e4134f,A,31,HWA,A,34,NA
061110_240_2.6,61110,2,240,6,TSUCAN,37,48,A,39,NA,fb4d158a-ea6c-4ad3-aa62-b2d12a677e30,A,31,Error previous ht = 29; seedling unhealthy HWA,a8c3ae8c-67c0-4255-884a-fea22c8822c2,4b289252-1a55-4a18-ae9c-ec34f4c8b81a,A,31,Error previous ht = 29; seedling unhealthy HWA,A,34.5,NA
091455_0_2.85,91455,2,0,85,BETSP,32,32,A,23,NA,cd376429-9fae-45dd-8657-7f1884eb7b6f,A,31,NA,21e31bc1-6312-4af8-9147-d6b0d2d3d9b6,35d29645-c508-4a48-943a-666770853aec,A,31,NA,A,34,NA
031421_120_2.47,31421,2,120,47,FAGGRA,21,62,A,24,Fagus,e41dd682-84bc-4b4b-a9e2-e442afef21df,A,31,NA,edf16e04-b148-40a5-a66a-bb7ff75a6146,77aa4e4f-1091-436e-96fd-af1e7bae55fc,A,31,NA,A,48,NA
260982_120_6.79,260982,6,120,79,TSUCAN,35,32,A,30,NA,d6e6ba9f-17c8-4869-b6c0-63750a03b289,A,31.5,NA,5c688713-9b38-441e-8783-731443a707f4,0ecea5e8-3d2d-4063-84c4-f490129f8606,A,31.5,NA,D,NA,NA
260982_120_6.63,260982,6,120,63,TSUCAN,27,73,A,24,NA,d6e6ba9f-17c8-4869-b6c0-63750a03b289,A,31.5,NA,5c688713-9b38-441e-8783-731443a707f4,0ecea5e8-3d2d-4063-84c4-f490129f8606,A,31.5,NA,A,31.5,NA
311758_120_6.48,311758,6,120,48,QUERUB,25,1,A,26,NA,ce7a88f3-c6d8-4671-8464-926d79e16e58,A,31.5,NA,7da698f8-7e4e-464d-94b7-ef6f2fbba009,faa7c530-a414-40e6-b344-324db73693bb,A,31.5,NA,CFS,NA,Pretty good chance it’s dwad
061285_0_2.54,61285,2,0,54,ACERUB,20,40,A,22,NA,87218592-0bd0-4173-a641-eaf4bbd240f2,A,31.5,NA,0d8bc571-a4ce-41ac-8364-5c8aa6d468b2,4145263c-97b4-4cf9-9e81-0058ef96832a,A,31.5,NA,A,37,NA
260982_0_6.6,260982,6,0,6,ACERUB,98,60,A,32,NA,43638bd1-1b15-4e6b-8f62-a6b58c85dec2,A,32,NA,25f10cd7-d1cf-433b-bc22-9947fa498c2e,3452335e-4f33-425c-b48c-1a5aab91fc2c,A,32,NA,A,32.5,NA
351355_120_2.12,351355,2,120,12,TSUCAN,82,87,A,31,NA,fbec01df-1e20-4d2c-a322-d350b4cc2e1d,A,32,NA,b2f041d6-782a-4e05-af0a-fe43ba9f9abf,441aa5d1-f138-47d8-8392-66bac91b4f1c,A,32,NA,A,31,NA
260982_0_6.65,260982,6,0,65,ACERUB,55,49,A,28,NA,43638bd1-1b15-4e6b-8f62-a6b58c85dec2,A,32,NA,25f10cd7-d1cf-433b-bc22-9947fa498c2e,3452335e-4f33-425c-b48c-1a5aab91fc2c,A,32,NA,A,33,NA
061110_120_2.66,61110,2,120,66,BETSP,54,52,A,30,NA,1b81443d-2004-42a5-ab04-a20c4ed57414,A,32,NA,0c854d8f-5e65-4923-a9d4-4dac58b33f55,5119efaa-3555-4645-82f5-60b5cb35703d,A,32,NA,A,37,NA
200264_120_2.13,200264,2,120,13,ACEPEN,40,3,A,15,Acerpe,a8bfa88e-f86c-4fbb-bf58-8bcfdeebe0b0,A,32,NA,a4f59b49-722f-4bc7-ab6b-ec751e96d26a,3040a433-e374-48e6-a971-2efdf8319af5,A,32,NA,A,61.5,ACEPEN
070864_0_2.6,70864,2,0,6,BETSP,35,39,A,6,NA,30d47b4b-90ce-4245-9d77-44e10af99af5,A,32,Legit,a6a64eb8-eb27-436a-ac5c-4d2465f81d28,5fc8fcff-ebb3-45b1-a3bb-ea71671f9543,A,32,Legit,A,48.5,NA
311758_240_2.72,311758,2,240,72,FAGGRA,25,32,A,34,"Fagus


Root sprout",09a71f6f-d001-403a-94ee-08c6c94bdb98,A,32,NA,f0d3a689-ceb2-4021-8e40-d484b26c3bc1,effca2e4-fd4a-4a87-81d7-49c805958690,A,32,NA,A,49,FAGGRA
040979_120_2.88,40979,2,120,88,TSUCAN,22,19,A,27,NA,f6f5dbb7-17fb-47a0-abe5-2c6923766fe7,A,32,NA,f37f6c3f-6696-446e-861d-b5ee7f13f115,da694891-3c7c-4217-bd07-dd91ca2b6f33,A,32,NA,A,7,"Broken, but still alive"
260982_120_6.96,260982,6,120,96,TSUCAN,20,62,A,25,NA,d6e6ba9f-17c8-4869-b6c0-63750a03b289,A,32,NA,5c688713-9b38-441e-8783-731443a707f4,0ecea5e8-3d2d-4063-84c4-f490129f8606,A,32,NA,A,33,NA
050958_240_6.68,50958,6,240,68,BETSP,97,33,A,17,NA,e8a5199a-5d6d-4dd1-944e-7fd836601211,A,32.5,NA,8982e1ee-03a2-4a20-ae65-0813c2dfcd5c,4b272392-ed64-4fe7-99fb-048ebaa79e53,A,32.5,NA,A,40,NA
091455_0_2.80,91455,2,0,80,TSUCAN,70,60,A,26,NA,cd376429-9fae-45dd-8657-7f1884eb7b6f,A,32.5,HWA,21e31bc1-6312-4af8-9147-d6b0d2d3d9b6,35d29645-c508-4a48-943a-666770853aec,A,32.5,HWA,A,33,NA
260982_0_6.25,260982,6,0,25,ACERUB,65,77,A,35,NA,43638bd1-1b15-4e6b-8f62-a6b58c85dec2,A,32.5,Broke,25f10cd7-d1cf-433b-bc22-9947fa498c2e,3452335e-4f33-425c-b48c-1a5aab91fc2c,A,32.5,Broke,A,35,NA
061110_120_2.65,61110,2,120,65,BETSP,52,87,A,30,NA,1b81443d-2004-42a5-ab04-a20c4ed57414,A,32.5,NA,0c854d8f-5e65-4923-a9d4-4dac58b33f55,5119efaa-3555-4645-82f5-60b5cb35703d,A,32.5,NA,A,31.5,Clipped
040979_120_2.76,40979,2,120,76,TSUCAN,42,37,A,22,NA,f6f5dbb7-17fb-47a0-abe5-2c6923766fe7,A,32.5,NA,f37f6c3f-6696-446e-861d-b5ee7f13f115,da694891-3c7c-4217-bd07-dd91ca2b6f33,A,32.5,NA,A,34.5,NA
072007_120_6.60,72007,6,120,60,TSUCAN,30,78,A,32,NA,c7ba914e-4930-4ed5-b583-28f0a0cbf7c5,A,32.5,NA,bb3f16ca-e547-4288-934c-f90d5601984b,38ab4feb-72c9-456b-b20a-360ab0e4134f,A,32.5,NA,A,32,NA
260982_0_6.82,260982,6,0,82,ACERUB,97,60,A,31,NA,43638bd1-1b15-4e6b-8f62-a6b58c85dec2,A,33,NA,25f10cd7-d1cf-433b-bc22-9947fa498c2e,3452335e-4f33-425c-b48c-1a5aab91fc2c,A,33,NA,A,33,NA
260982_120_2.89,260982,2,120,89,TSUCAN,30,25,A,31,NA,63ce88ff-1189-4527-95ab-16dcc83ee0bb,A,33,NA,170cf97a-9d9d-4fe0-b9ed-84068da8a21d,ad3923d6-e574-470f-b793-49e221f488a4,A,33,NA,A,33.5,NA
091455_0_2.54,91455,2,0,54,PINSTR,19,10,A,25,Pinstro,cd376429-9fae-45dd-8657-7f1884eb7b6f,A,33,NA,21e31bc1-6312-4af8-9147-d6b0d2d3d9b6,35d29645-c508-4a48-943a-666770853aec,A,33,NA,A,43,NA
072007_120_6.120,72007,6,120,120,TSUCAN,2,12,A,32,NA,c7ba914e-4930-4ed5-b583-28f0a0cbf7c5,A,33,HWA,bb3f16ca-e547-4288-934c-f90d5601984b,38ab4feb-72c9-456b-b20a-360ab0e4134f,A,33,HWA,A,33,NA
091455_0_6.61,91455,6,0,61,BETSP,42,50,A,24,NA,e8575612-5537-4834-b202-8ff44a5f8987,A,33.5,NA,4496e1cd-51d5-4bbf-9069-0bb2b527a8f0,b20709ac-27ac-46b1-af32-e18bec1e14d2,A,33.5,NA,A,50,NA
070864_0_6.75,70864,6,0,75,BETSP,80,97,A,13,NA,c48db7fd-bf71-4076-8da2-12db791f71a9,A,34,Legit,f2c791a4-150b-451e-ba5f-0bb43615ebd9,3143526c-be54-42b9-ba66-b12b973cd292,A,34,Legit,A,45.5,NA
030043_120_6.23,30043,6,120,23,ACEPEN,72,68,A,19,Acerpe   Root sprout of 310092,204af0ac-aa26-4883-a99d-7e5beb7d0120,A,34,Not a seedling,46302034-ba01-490c-928e-1c10f1409b8c,8f3b1ef5-8d20-4f0c-91d4-d782d67e672d,A,34,Not a seedling,A,60,ACEPEN ROOT SPROUT
080956_120_6.49,80956,6,120,49,BETSP,20,50,A,16,NA,9e63f0f3-4316-4217-b4d6-bdab3520dcc4,A,34,NA,c21c8168-9dca-4447-8c02-02b7f894921a,e6c3385c-4372-448f-8945-02900c7b2b2c,A,34,NA,A,52,NA
061110_120_6.16,61110,6,120,16,BETSP,11,67,A,25,NA,0992e00d-fdba-46df-bb9b-fe1822c5936f,A,34,NA,a463638e-5ee6-48c1-95b9-78d17feb2e12,1104023f-5540-43b2-8915-f4d3e60d63be,A,34,NA,A,53,NA
061110_0_6.4,61110,6,0,4,ACERUB,44,5,A,30,NA,af6a01f9-e545-4011-84c1-f424e783e445,A,34.5,NA,509a45f8-eee7-444d-a84b-4a8941a234df,374510b0-951d-4939-bd6c-6cef5d00840c,A,34.5,NA,A,37,NA
080956_240_2.35,80956,2,240,35,PINSTR,75,45,A,34,Pinstro,9e84dd58-ac32-4435-8a96-af61fce7882f,A,35,NA,385dd80c-2b6e-4818-bd61-bb0db3a088e4,cbf4d527-a051-401c-9710-98152a3306df,A,35,NA,A,31.5,NA
260982_0_6.57,260982,6,0,57,ACERUB,60,90,A,30,NA,43638bd1-1b15-4e6b-8f62-a6b58c85dec2,A,35,NA,25f10cd7-d1cf-433b-bc22-9947fa498c2e,3452335e-4f33-425c-b48c-1a5aab91fc2c,A,35,NA,A,37,NA
260982_0_6.27,260982,6,0,27,ACERUB,35,35,A,35,NA,43638bd1-1b15-4e6b-8f62-a6b58c85dec2,A,35,NA,25f10cd7-d1cf-433b-bc22-9947fa498c2e,3452335e-4f33-425c-b48c-1a5aab91fc2c,A,35,NA,D,NA,NA
260982_0_6.49,260982,6,0,49,ACERUB,35,85,A,28,NA,43638bd1-1b15-4e6b-8f62-a6b58c85dec2,A,35,NA,25f10cd7-d1cf-433b-bc22-9947fa498c2e,3452335e-4f33-425c-b48c-1a5aab91fc2c,A,35,NA,A,37,NA
050958_240_6.42,50958,6,240,42,BETSP,4,38,A,24,NA,e8a5199a-5d6d-4dd1-944e-7fd836601211,A,35,NA,8982e1ee-03a2-4a20-ae65-0813c2dfcd5c,4b272392-ed64-4fe7-99fb-048ebaa79e53,A,35,NA,A,49,NA
260982_0_6.71,260982,6,0,71,ACERUB,19,33,A,35,NA,43638bd1-1b15-4e6b-8f62-a6b58c85dec2,A,36,NA,25f10cd7-d1cf-433b-bc22-9947fa498c2e,3452335e-4f33-425c-b48c-1a5aab91fc2c,A,36,NA,D,NA,NA
070864_0_6.50,70864,6,0,50,PINSTR,15,15,A,31,PINSTR,c48db7fd-bf71-4076-8da2-12db791f71a9,A,36,NA,f2c791a4-150b-451e-ba5f-0bb43615ebd9,3143526c-be54-42b9-ba66-b12b973cd292,A,36,NA,A,38,PINSTR
260982_0_6.79,260982,6,0,79,ACERUB,95,72,A,33,NA,43638bd1-1b15-4e6b-8f62-a6b58c85dec2,A,37,NA,25f10cd7-d1cf-433b-bc22-9947fa498c2e,3452335e-4f33-425c-b48c-1a5aab91fc2c,A,37,NA,A,38,NA
072007_120_6.87,72007,6,120,87,TSUCAN,70,30,A,27,NA,c7ba914e-4930-4ed5-b583-28f0a0cbf7c5,A,37,HWA,bb3f16ca-e547-4288-934c-f90d5601984b,38ab4feb-72c9-456b-b20a-360ab0e4134f,A,37,HWA,A,38,NA
061110_120_2.79,61110,2,120,79,BETSP,69,38,A,20,NA,1b81443d-2004-42a5-ab04-a20c4ed57414,A,37,NA,0c854d8f-5e65-4923-a9d4-4dac58b33f55,5119efaa-3555-4645-82f5-60b5cb35703d,A,37,NA,A,25,NA
040979_0_6.47,40979,6,0,47,BETSP,49,80,A,40,NA,2fe09ffa-58d3-4a4c-b58e-c6181f8eba8f,A,37,Broken,4cb250f6-0aff-4668-ab99-36e15912ab20,5f7f8eca-73ca-41c1-9a62-1b931231f302,A,37,Broken,A,41,NA
040979_120_2.56,40979,2,120,56,TSUCAN,49,32,A,30,NA,f6f5dbb7-17fb-47a0-abe5-2c6923766fe7,A,37.5,NA,f37f6c3f-6696-446e-861d-b5ee7f13f115,da694891-3c7c-4217-bd07-dd91ca2b6f33,A,37.5,NA,A,29.5,Broken
040979_120_2.99,40979,2,120,99,BETSP,68,44,A,31,NA,f6f5dbb7-17fb-47a0-abe5-2c6923766fe7,A,38,NA,f37f6c3f-6696-446e-861d-b5ee7f13f115,da694891-3c7c-4217-bd07-dd91ca2b6f33,A,38,NA,A,39,NA
031421_120_2.60,31421,2,120,60,BETSP,37,43,A,18,NA,e41dd682-84bc-4b4b-a9e2-e442afef21df,A,38,NA,edf16e04-b148-40a5-a66a-bb7ff75a6146,77aa4e4f-1091-436e-96fd-af1e7bae55fc,A,38,NA,D,NA,NA
290171_0_6.40,290171,6,0,40,AMELAE,19,65,A,30,Amelae,67559495-e6e4-4563-adef-f65366859667,A,38,NA,00136caa-c287-4886-b682-9db5e645ab73,44f3d003-973d-47b1-9d29-32c15a2499e4,A,38,NA,A,23,Clipped; amalanchier
050958_240_6.13,50958,6,240,13,BETSP,10,12,A,36,NA,e8a5199a-5d6d-4dd1-944e-7fd836601211,A,38.5,NA,8982e1ee-03a2-4a20-ae65-0813c2dfcd5c,4b272392-ed64-4fe7-99fb-048ebaa79e53,A,38.5,NA,A,56,NA
260982_0_6.64,260982,6,0,64,ACERUB,85,26,A,32,NA,43638bd1-1b15-4e6b-8f62-a6b58c85dec2,A,39,NA,25f10cd7-d1cf-433b-bc22-9947fa498c2e,3452335e-4f33-425c-b48c-1a5aab91fc2c,A,39,NA,A,40,NA
